"date","a0009","a1019","a2029","a3039","a4049","a5059","a6069","a7079","a8089","a90"
2021-10-12,0,0.237789928382563,0.485174753360353,0.484546737829145,0.558444945590862,0.662398182359494,0.697784478581645,0.703952146037563,0.68859699498652,0.680162408678882
2021-10-13,0,0.244943572500722,0.489419978615885,0.489182340501215,0.562878766847576,0.6654364787935,0.696902720993177,0.700970582146435,0.685518467151576,0.677145401554709
2021-10-14,0,0.25211027376686,0.493572858570251,0.493727551995028,0.567170433653924,0.668284410078583,0.69593010721189,0.697984685212041,0.682439365276323,0.674125771524132
2021-10-15,0,0.259278813501723,0.497631752763656,0.498180295913764,0.571319043007681,0.670944959978035,0.694870250050493,0.694994844452452,0.679359750131633,0.671103741095001
2021-10-16,0,0.266437872715357,0.501595148767211,0.502538628233615,0.575323915370155,0.673421300573749,0.693726656535803,0.692001414219164,0.676279676056642,0.668079513932928
2021-10-17,0,0.273576086948056,0.505461662300478,0.506800738532377,0.579184588994374,0.675716772608584,0.692502727456604,0.689004717104118,0.673199191639101,0.665053276451397
2021-10-18,0,0.280682101674002,0.509230036984479,0.510964950803162,0.582900813683953,0.677834866312947,0.691201757326801,0.68600504677267,0.67011834032383,0.662025199268566
2021-10-19,0,0.287744627807594,0.512899143742054,0.515029723861235,0.586472544038717,0.679779202799679,0.689826934722964,0.683002670546192,0.667037160956861,0.658995438541808
2021-10-20,0,0.294752496849437,0.516467979858826,0.518993651353806,0.589899932243785,0.681553516099987,0.688381342957501,0.679997831756023,0.663955688272052,0.65596413719012
2021-10-21,0,0.301694715209888,0.519935667719319,0.522855461384391,0.593183320458967,0.683161635902134,0.686867961050878,0.676990751888688,0.660873953326249,0.652931426013727
2021-10-22,0,0.308560517253163,0.523301453233867,0.526614015764951,0.596323232864946,0.684607471043813,0.685289664968512,0.673981632540614,0.657791983888429,0.649897424719424
2021-10-23,0,0.315339416614342,0.526564703972953,0.530268308910483,0.59932036742197,0.685894993798902,0.683649229090203,0.670970657199032,0.654709804787676,0.646862242859553
2021-10-24,0,0.322021255355476,0.529724907026409,0.533817466392062,0.602175587395529,0.687028224989488,0.681949327882113,0.667957992864332,0.651627438224358,0.64382598069179
2021-10-25,0,0.32859625054558,0.532781666605631,0.537260743165492,0.604889912701972,0.688011219944968,0.680192537743512,0.664943791527825,0.648544904048369,0.640788729966405
2021-10-26,0,0.335055037872721,0.535734701407468,0.540597521493728,0.607464511125077,0.688848055321507,0.67838133900255,0.66192819151768,0.645462220007946,0.637750574647053
2021-10-27,0,0.341388711924867,0.538583841758856,0.543827308582073,0.609900689452422,0.689542816787366,0.676518118037396,0.658911318724672,0.642379401972144,0.63471159157067
2021-10-28,0,0.347588862809607,0.541329026561532,0.546949733945848,0.612199884577934,0.690099587572569,0.674605169500977,0.655893287718401,0.639296464129774,0.631671851051608
2021-10-29,0,0.353647608821193,0.543970300056267,0.549964546530764,0.614363654614367,0.690522437874984,0.672644698629474,0.652874202763684,0.636213419167289,0.62863141743467
2021-10-30,0,0.359557624906365,0.54650780842608,0.55287161160659,0.616393670056631,0.690815415109341,0.670638823616469,0.649854158745989,0.633130278427834,0.625590349601372
2021-10-31,0,0.365312166727592,0.548941796257749,0.555670907454967,0.618291705033941,0.690982534980752,0.668589578036326,0.646833242014007,0.630047052053472,0.622548701433352
2021-11-01,0,0.370905090173243,0.551272602880725,0.558362521872272,0.620059628685732,0.691027773360106,0.666498913301983,0.643811531146731,0.626963749112346,0.619506522236551
2021-11-02,0,0.376330866217855,0.553500658602191,0.560946648508412,0.621699396693204,0.690955058935145,0.664368701143819,0.640789097651777,0.623880377712385,0.616463857129462
2021-11-03,0,0.381584591091352,0.555626480856591,0.563423583062237,0.623213042995235,0.690768266608072,0.662200736097638,0.637766006601076,0.620796945102972,0.613420747398499
2021-11-04,0,0.386661991772606,0.557650670287417,0.565793719353971,0.624602671714327,0.690471211608221,0.659996737991144,0.634742317209539,0.617713457765851,0.610377230823239
2021-11-05,0,0.39155942687914,0.55957390677844,0.56805754529464,0.625870449315191,0.69006764428644,0.657758354419447,0.631718083361781,0.614629921496402,0.607333341974107
2021-11-06,0,0.396273883079724,0.561396945450923,0.57021563877199,0.627018597015589,0.689561245556593,0.655487163201289,0.628693354091558,0.611546341476323,0.604289112484815
2021-11-07,0,0.400802967209075,0.563120612642585,0.572268663471744,0.628049383466165,0.68895562294865,0.653184674808702,0.625668174018145,0.608462722338606,0.601244571301699
2021-11-08,0,0.405144894312623,0.564745801883345,0.574217364652426,0.628965117713188,0.688254307237392,0.650852334763734,0.622642583743509,0.605379068225643,0.598199744911911
2021-11-09,0,0.409298471893347,0.566273469882015,0.576062564891159,0.629768142455492,0.68746074961066,0.648491525996809,0.619616620213797,0.602295382841171,0.595154657552251
2021-11-10,0,0.413263080671125,0.567704632537293,0.577805159817083,0.630460827604349,0.686578319341263,0.646103571161996,0.616590317048328,0.599211669496724,0.592109331400277
2021-11-11,0,0.417038652197085,0.569040360985492,0.579446113848146,0.631045564152646,0.685610301927155,0.643689734905281,0.613563704839015,0.59612793115316,0.589063786749205
2021-11-12,0,0.420625643690659,0.570281777696582,0.580986455946126,0.631524758357513,0.684559897665203,0.64125122608251,0.610536811422856,0.5930441704578,0.586018042167956
2021-11-13,0,0.424025010485005,0.571430052629181,0.58242727540379,0.631900826238473,0.683430220624784,0.638789199924329,0.607509662129928,0.589960389777625,0.582972114647623
2021-11-14,0,0.427238176477079,0.572486399454261,0.583769717677162,0.632176188391321,0.682224297988532,0.636304760145961,0.604482280009068,0.586876591228964,0.579926019735507
2021-11-15,0,0.430267002982104,0.57345207185641,0.585014980274861,0.632353265116171,0.680945069728745,0.633798961000126,0.601454686033255,0.583792776704034,0.576879771657763
2021-11-16,0,0.433113756388654,0.574328359920603,0.586164308715523,0.632434471856564,0.67959538858931,0.631272809271893,0.598426899286508,0.580708947894675,0.573833383431645
2021-11-17,0,0.435781075000659,0.575116586611589,0.587218992563332,0.632422214945127,0.678178020344356,0.628727266214591,0.595398937133978,0.577625106313567,0.570786866968209
2021-11-18,0,0.438271935436902,0.575818104352108,0.588180361550695,0.63231888765002,0.676695644306314,0.626163249426276,0.592370815376716,0.574541253313203,0.567740233166299
2021-11-19,0,0.440589618937792,0.576434291705355,0.58904978179617,0.632126866515306,0.675150854057528,0.623581634666571,0.589342548392528,0.571457390102852,0.564693491998552
2021-11-20,0,0.442737677904159,0.576966550166308,0.589828652124809,0.631848507987452,0.673546158381053,0.62098325761392,0.586314149264139,0.568373517763725,0.561646652590094
2021-11-21,0,0.444719902964485,0.577416301065755,0.590518400497156,0.631486145319346,0.671883982367782,0.618368915563584,0.58328562989583,0.565289637262535,0.558599723290553
2021-11-22,0,0.446540290836095,0.577784982590148,0.591120480552287,0.631042085742543,0.670166668678482,0.615739369066887,0.580257001119564,0.562205749463625,0.555552711739958
2021-11-23,0,0.448203013213469,0.578074046919696,0.591636368269403,0.6305186078979,0.668396478940834,0.613095343512396,0.577228272791568,0.559121855139806,0.552505624929035
2021-11-24,0,0.449712386883565,0.578284957486485,0.592067558751709,0.629917959514333,0.666575595262913,0.610437530649895,0.574199453880212,0.556037954982048,0.549458469254383
2021-11-25,0,0.451072845234906,0.578419186353756,0.592415563135507,0.629242355325085,0.664706121845997,0.607766590058109,0.571170552545978,0.552954049608154,0.546411250568965
2021-11-26,0,0.45228891129458,0.578478211716943,0.592681905626741,0.628493975210673,0.662790086680849,0.605083150557294,0.568141576214227,0.549870139570499,0.543363974228301
2021-11-27,0,0.453365172396043,0.578463515526517,0.592868120666514,0.627674962557537,0.660829443312947,0.602387811567844,0.565112531641415,0.546786225362964,0.540316645132746
2021-11-28,0,0.454306256551039,0.578376581232177,0.592975750226474,0.626787422821354,0.658826072663317,0.599681144416197,0.562083424975341,0.543702307427132,0.537269267766171
2021-11-29,0,0.455116810571494,0.578218891647514,0.593006341234359,0.625833422283995,0.656781784892791,0.59696369358934,0.559054261809979,0.540618386157819,0.534221846231355
2021-11-30,0,0.455801479962147,0.577991926933832,0.592961443129451,0.624814986993166,0.65469832129862,0.594235977939287,0.55602504723536,0.537534461908035,0.531174384282376
